model	dataset	N	oov	hyper_num	method	AP	include_oov	corpus	qts_pattern
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.7145285254348769	True	bert	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.716758079931651	True	bert	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7170013857554851	True	bert	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7215442395793891	True	bert	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.7145285254348769	True	bert	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.716758079931651	True	bert	9
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7127716218126244	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7149742796247293	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.6897991389097045	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7121189250123551	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7127716218126244	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7149742796247293	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.6897991389097045	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7121189250123551	True	bert	10
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7092913237818007	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7119223511072877	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.6899801284841118	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7075229646152712	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7092913237818007	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7119223511072877	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.6899801284841118	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7075229646152712	True	bert	11
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.705953164096116	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.709585242748736	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.6907640922991166	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.7023324101689495	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.705953164096116	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.709585242748736	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.6907640922991166	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.7023324101689495	True	bert	12
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.7041646872012859	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7056708492968751	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.6860577402510857	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.6980686943172051	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.7041646872012859	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7056708492968751	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.6860577402510857	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.6980686943172051	True	bert	13
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.6999237667035173	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7060622750799929	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.6863848241609146	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.6947434058089629	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.6999237667035173	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7060622750799929	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.6863848241609146	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.6947434058089629	True	bert	14
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_positional_rank	0.693932292844084	True	bert	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword min_positional_rank	0.7034954446202617	True	bert	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword max_pattern	0.6858023024811201	True	bert	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	mean_subword mean_pattern	0.6886856171926007	True	bert	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_positional_rank	0.693932292844084	True	bert	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword min_positional_rank	0.7034954446202617	True	bert	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword max_pattern	0.6858023024811201	True	bert	15
neuralmind-bert-base-portuguese-cased_bert-score	conceptnet-hypernym-1_token_1.tsv	1045	0	518	all_subword mean_pattern	0.6886856171926007	True	bert	15
